"time_est","time","est_hour","weekday_est","movement","count1"
"1486817492164","2017/02/11 12:51:32","12","6","2","1"
"1486817494164","2017/02/11 12:51:34","12","6","2","1"
"1486817500098","2017/02/11 12:51:40","12","6","2","1"
"1486817511094","2017/02/11 12:51:51","12","6","2","1"
"1486817516114","2017/02/11 12:51:56","12","6","2","1"
"1486817520111","2017/02/11 12:52:00","12","6","2","1"
"1486817603221","2017/02/11 12:53:23","12","6","2","1"
"1486817615160","2017/02/11 12:53:35","12","6","2","1"
"1486817623214","2017/02/11 12:53:43","12","6","2","1"
"1486817629702","2017/02/11 12:53:49","12","6","2","1"
"1486817729230","2017/02/11 12:55:29","12","6","2","1"
"1486817729282","2017/02/11 12:55:29","12","6","2","1"
"1486817796111","2017/02/11 12:56:36","12","6","2","1"
"1486817821112","2017/02/11 12:57:01","12","6","2","1"
"1486817839098","2017/02/11 12:57:19","12","6","2","1"
"1486817859081","2017/02/11 12:57:39","12","6","2","1"
"1486817881140","2017/02/11 12:58:01","12","6","2","1"
"1486817897168","2017/02/11 12:58:17","12","6","2","1"
"1486817901104","2017/02/11 12:58:21","12","6","2","1"
"1486819845165","2017/02/11 13:30:45","13","6","2","1"
"1486819861138","2017/02/11 13:31:01","13","6","2","1"
"1486819872200","2017/02/11 13:31:12","13","6","2","1"
"1486819877251","2017/02/11 13:31:17","13","6","2","1"
"1486819907200","2017/02/11 13:31:47","13","6","2","1"
"1486819917163","2017/02/11 13:31:57","13","6","2","1"
"1486819922246","2017/02/11 13:32:02","13","6","2","1"
"1486819930147","2017/02/11 13:32:10","13","6","2","1"
"1486819950392","2017/02/11 13:32:30","13","6","2","1"
"1486819950405","2017/02/11 13:32:30","13","6","2","1"
"1486819978968","2017/02/11 13:32:58","13","6","2","1"
"1486819979328","2017/02/11 13:32:59","13","6","2","1"
"1486819979380","2017/02/11 13:32:59","13","6","2","1"
"1486819984209","2017/02/11 13:33:04","13","6","2","1"
"1486819985186","2017/02/11 13:33:05","13","6","2","1"
"1486819994234","2017/02/11 13:33:14","13","6","2","1"
"1486820048108","2017/02/11 13:34:08","13","6","2","1"
"1486820109126","2017/02/11 13:35:09","13","6","2","1"
"1487016897095","2017/02/13 20:14:57","20","1","2","1"
"1487017388297","2017/02/13 20:23:08","20","1","2","1"
"1487017394359","2017/02/13 20:23:14","20","1","2","1"
"1487086971440","2017/02/14 15:42:51","15","2","2","1"
"1487087005811","2017/02/14 15:43:25","15","2","2","1"
"1487087005865","2017/02/14 15:43:25","15","2","2","1"
"1487106561492","2017/02/14 21:09:21","21","2","2","1"
"1487106563109","2017/02/14 21:09:23","21","2","2","1"
"1487106568146","2017/02/14 21:09:28","21","2","2","1"
"1487106578178","2017/02/14 21:09:38","21","2","2","1"
"1487106589144","2017/02/14 21:09:49","21","2","2","1"
"1487106595200","2017/02/14 21:09:55","21","2","2","1"
"1487106602173","2017/02/14 21:10:02","21","2","2","1"
