id,time,time_est,est_hour,time_hour_est,date_est,day_est,weekday_est,unixtimeformat_time,date,phone_id,latitude,logitude,bearing,speed,altitude,provider,accuracy,movement
12127,1486828931232,1486810931232,11,11:02:11 AM,2017-02-11,11,6,16:02:11.232,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.452988,-79.952698,153.80786,12.28,284.58163,gps,4.5,2
12126,1486828928195,1486810928195,11,11:02:08 AM,2017-02-11,11,6,16:02:08.195,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.453285,-79.952896,154.03146,13.27,285.06686,fused,4,2
12124,1486828912135,1486810912135,11,11:01:52 AM,2017-02-11,11,6,16:01:52.135,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.455086,-79.954018,155.67641,13.77,290.22476,fused,4,2
12123,1486828912102,1486810912102,11,11:01:52 AM,2017-02-11,11,6,16:01:52.102,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.455086,-79.954018,155.67641,13.77,290.22476,gps,4,2
12122,1486828904207,1486810904207,11,11:01:44 AM,2017-02-11,11,6,16:01:44.207,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.455971,-79.954575,155.03435,13.09,297.39465,fused,4,2
12121,1486828895129,1486810895129,11,11:01:35 AM,2017-02-11,11,6,16:01:35.129,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.456814,-79.955139,152.28377,11.09,302.98978,fused,4,2
12120,1486828891267,1486810891267,11,11:01:31 AM,2017-02-11,11,6,16:01:31.267,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.45715,-79.95533,154.16983,8.0500002,301.92291,gps,4.5,2
12119,1486828871192,1486810871192,11,11:01:11 AM,2017-02-11,11,6,16:01:11.192,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.457653,-79.955605,154.16983,9.46,301.13303,fused,4,2
12118,1486828863129,1486810863129,11,11:01:03 AM,2017-02-11,11,6,16:01:03.129,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.458305,-79.95649,114.83623,14.76,302.66483,fused,4,2
12117,1486828852154,1486810852154,11,11:00:52 AM,2017-02-11,11,6,16:00:52.154,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.458851,-79.957344,201.32559,5.52,303.79559,gps,4,2
12116,1486828846120,1486810846120,11,11:00:46 AM,2017-02-11,11,6,16:00:46.120,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.459194,-79.957069,214.61201,11.12,302.79636,fused,4,2
12115,1486828837193,1486810837193,11,11:00:37 AM,2017-02-11,11,6,16:00:37.193,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.459984,-79.956329,215.4422,14.78,298.46109,fused,4,2
12114,1486828830203,1486810830203,11,11:00:30 AM,2017-02-11,11,6,16:00:30.203,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.460789,-79.955589,213.90477,16.1,294.01553,fused,4,2
12113,1486828830199,1486810830199,11,11:00:30 AM,2017-02-11,11,6,16:00:30.199,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.460789,-79.955589,213.90477,16.1,294.01553,gps,4,2
12112,1486828823226,1486810823226,11,11:00:23 AM,2017-02-11,11,6,16:00:23.226,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.461639,-79.954811,215.45435,16.360001,290.42218,fused,4,2
12111,1486828817191,1486810817191,11,11:00:17 AM,2017-02-11,11,6,16:00:17.191,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462391,-79.954132,214.54811,17.360001,286.49063,fused,4,2
12110,1486828803169,1486810803169,11,11:00:03 AM,2017-02-11,11,6,16:00:03.169,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.463356,-79.953812,72.414574,12.62,277.53214,fused,4,2
12109,1486828795132,1486810795132,10,10:59:55 AM,2017-02-11,11,6,15:59:55.132,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.463181,-79.955101,78.441467,15.65,275.88922,fused,4,2
12108,1486828788143,1486810788143,10,10:59:48 AM,2017-02-11,11,6,15:59:48.143,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.463028,-79.955986,77.707588,9.4099998,274.69232,gps,4,2
12107,1486828785209,1486810785209,10,10:59:45 AM,2017-02-11,11,6,15:59:45.209,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462975,-79.956322,77.707588,10.7,275.5188,fused,4,2
12106,1486828769342,1486810769342,10,10:59:29 AM,2017-02-11,11,6,15:59:29.342,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462738,-79.957588,76.928032,1.8,274.75238,fused,4,1
12105,1486828759122,1486810759122,10,10:59:19 AM,2017-02-11,11,6,15:59:19.122,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462566,-79.958755,78.198456,14.94,271.03293,fused,4,2
12104,1486828758128,1486810758128,10,10:59:18 AM,2017-02-11,11,6,15:59:18.128,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462536,-79.958923,78.198456,14.8,270.44287,gps,4,2
12103,1486828752122,1486810752122,10,10:59:12 AM,2017-02-11,11,6,15:59:12.122,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462353,-79.959991,77.584389,15.51,266.89426,fused,4,2
12102,1486828745121,1486810745121,10,10:59:05 AM,2017-02-11,11,6,15:59:05.121,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.462143,-79.961197,78.121651,13.53,262.04175,fused,4,2
12101,1486828741133,1486810741133,10,10:59:01 AM,2017-02-11,11,6,15:59:01.133,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.46204,-79.9618,78.121651,11.19,259.30612,gps,4,2
12100,1486828736193,1486810736193,10,10:58:56 AM,2017-02-11,11,6,15:58:56.193,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.461975,-79.962379,80.863998,7.6700001,256.06909,fused,4,2
12099,1486828724110,1486810724110,10,10:58:44 AM,2017-02-11,11,6,15:58:44.110,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.461864,-79.963593,83.134979,12.96,250.05531,fused,4,2
12098,1486828715151,1486810715151,10,10:58:35 AM,2017-02-11,11,6,15:58:35.151,2017-02-11,7d83e987-89ac-414a-a98d-51563cba516b,40.461769,-79.964882,83.44339,12.84,244.23109,fused,4,2
22645,1487596584002,1487578584002,8,8:16:24 AM,2017-02-20,20,1,13:16:24.002,2017-02-20,7d83e987-89ac-414a-a98d-51563cba516b,40.462662,-79.958252,82.265625,7.02,276.87659,fused,10,2
798,1485894643191,1485876643191,15,3:30:43 PM,2017-01-31,31,2,20:30:43.191,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.445717,-79.948891,4.5703125,.41,325.76013,fused,9,1
797,1485894643159,1485876643159,15,3:30:43 PM,2017-01-31,31,2,20:30:43.159,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.445717,-79.948891,4.5703125,.41,325.76013,gps,9,1
792,1485894521161,1485876521161,15,3:28:41 PM,2017-01-31,31,2,20:28:41.161,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.445877,-79.948341,245.03906,2.6700001,289.86829,fused,73,1
787,1485893936107,1485875936107,15,3:18:56 PM,2017-01-31,31,2,20:18:56.107,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.445606,-79.948807,351.91406,1.24,303.0946,fused,11,1
767,1485891561022,1485873561022,14,2:39:21 PM,2017-01-31,31,2,19:39:21.022,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.444454,-79.948494,117.77344,.38,320.66846,fused,19,1
548,1485868955049,1485850955049,8,8:22:35 AM,2017-01-31,31,2,13:22:35.049,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.462955,-79.957031,75.234375,7.7800002,297.16907,fused,11,2
435,1485868955049,1485850955049,8,8:22:35 AM,2017-01-31,31,2,13:22:35.049,2017-01-31,7d83e987-89ac-414a-a98d-51563cba516b,40.462955,-79.957031,75.234375,7.7800002,297.16907,fused,11,2
42,1485807793120,1485789793120,15,3:23:13 PM,2017-01-30,30,1,20:23:13.120,2017-01-30,7d83e987-89ac-414a-a98d-51563cba516b,40.444481,-79.9487,346.28906,.72000003,292.95871,fused,47,1
41,1485807793101,1485789793101,15,3:23:13 PM,2017-01-30,30,1,20:23:13.101,2017-01-30,7d83e987-89ac-414a-a98d-51563cba516b,40.444481,-79.9487,346.28906,.72000003,292.95871,gps,47,1
2028,1486010582087,1485992582087,23,11:43:02 PM,2017-02-01,1,3,04:43:02.087,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.461525,-79.9655,-1,3.5457958e-07,252.62146,fused,106,1
2027,1486010582080,1485992582080,23,11:43:02 PM,2017-02-01,1,3,04:43:02.080,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.461525,-79.9655,-1,3.5457958e-07,252.62146,gps,106.45518,1
1980,1486006975178,1485988975178,22,10:42:55 PM,2017-02-01,1,3,03:42:55.178,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.461971,-79.964951,180.35156,.34,269.88007,fused,13,1
1979,1486006975173,1485988975173,22,10:42:55 PM,2017-02-01,1,3,03:42:55.173,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.461971,-79.964951,180.35156,.34,269.88007,gps,13,1
1880,1485995258752,1485977258752,19,7:27:38 PM,2017-02-01,1,3,00:27:38.752,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.443405,-79.945,277.03125,.47,292.86475,fused,8,1
1845,1485995258752,1485977258752,19,7:27:38 PM,2017-02-01,1,3,00:27:38.752,2017-02-02,7d83e987-89ac-414a-a98d-51563cba516b,40.443405,-79.945,277.03125,.47,292.86475,fused,8,1
1764,1485984392643,1485966392643,16,4:26:32 PM,2017-02-01,1,3,21:26:32.643,2017-02-01,7d83e987-89ac-414a-a98d-51563cba516b,40.444305,-79.947334,92.109375,1.79,288.09882,fused,14,1
1319,1485941567085,1485923567085,4,4:32:47 AM,2017-02-01,1,3,09:32:47.085,2017-02-01,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.96508,-1,.28999999,285.13904,fused,13,1
1318,1485941567080,1485923567080,4,4:32:47 AM,2017-02-01,1,3,09:32:47.080,2017-02-01,7d83e987-89ac-414a-a98d-51563cba516b,40.462082,-79.96508,-1,.28999999,285.13904,gps,13,1
1078,1485922373109,1485904373109,23,11:12:53 PM,2017-01-31,31,2,04:12:53.109,2017-02-01,7d83e987-89ac-414a-a98d-51563cba516b,40.462605,-79.966072,-1,.0014327751,255.7466,fused,112,1
3072,1486091697160,1486073697160,22,10:14:57 PM,2017-02-02,2,4,03:14:57.160,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.453594,-79.953094,333.7182,3.6199999,290.31293,fused,6,1
3071,1486091685203,1486073685203,22,10:14:45 PM,2017-02-02,2,4,03:14:45.203,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.45277,-79.95256,333.6904,12.67,291.31995,fused,6,2
3070,1486091674100,1486073674100,22,10:14:34 PM,2017-02-02,2,4,03:14:34.100,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.451981,-79.952049,333.79718,3.7,291.01917,gps,6.5,1
3069,1486091671163,1486073671163,22,10:14:31 PM,2017-02-02,2,4,03:14:31.163,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.451942,-79.951851,248.48383,6.3499999,288.39673,fused,6,2
3068,1486091649080,1486073649080,22,10:14:09 PM,2017-02-02,2,4,03:14:09.080,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.452274,-79.950745,249.0208,8.8500004,286.76166,fused,5,2
3067,1486091639134,1486073639134,22,10:13:59 PM,2017-02-02,2,4,03:13:59.134,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.45261,-79.949608,248.29633,9.3900003,286.05945,fused,8,2
3066,1486091635204,1486073635204,22,10:13:55 PM,2017-02-02,2,4,03:13:55.204,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.452732,-79.949196,248.29503,9.1199999,287.23492,gps,8,2
3065,1486091629163,1486073629163,22,10:13:49 PM,2017-02-02,2,4,03:13:49.163,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.45293,-79.948502,249.89355,10.2,286.90143,fused,7,2
3064,1486091619200,1486073619200,22,10:13:39 PM,2017-02-02,2,4,03:13:39.200,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.453278,-79.947311,247.4028,7.3200002,286.09192,fused,7,2
3063,1486091574184,1486073574184,22,10:12:54 PM,2017-02-02,2,4,03:12:54.184,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.453312,-79.946281,340.59363,5.9400001,280.12842,gps,8,2
3062,1486091570111,1486073570111,22,10:12:50 PM,2017-02-02,2,4,03:12:50.111,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.453041,-79.946159,340.59363,10.27,283.26453,fused,8,2
3061,1486091559107,1486073559107,22,10:12:39 PM,2017-02-02,2,4,03:12:39.107,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.452129,-79.945747,341.60886,10.32,288.1825,fused,8,2
3060,1486091542169,1486073542169,22,10:12:22 PM,2017-02-02,2,4,03:12:22.169,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.451195,-79.945343,341.7984,6.0100002,286.04883,fused,9,2
3059,1486091541191,1486073541191,22,10:12:21 PM,2017-02-02,2,4,03:12:21.191,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.451138,-79.94532,341.7984,7.4000001,286.08118,gps,9,2
3058,1486091530148,1486073530148,22,10:12:10 PM,2017-02-02,2,4,03:12:10.148,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.45031,-79.944962,342.23959,2.1900001,285.03815,fused,9,1
3057,1486091517169,1486073517169,22,10:11:57 PM,2017-02-02,2,4,03:11:57.169,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.449451,-79.944603,342.23959,11.45,284.84119,fused,8,2
3056,1486091512114,1486073512114,22,10:11:52 PM,2017-02-02,2,4,03:11:52.114,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448929,-79.944382,342.50439,12.59,286.52435,gps,8,2
3055,1486091508147,1486073508147,22,10:11:48 PM,2017-02-02,2,4,03:11:48.147,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448498,-79.944252,354.96082,10.89,286.48792,fused,8,2
3054,1486091499098,1486073499098,22,10:11:39 PM,2017-02-02,2,4,03:11:39.098,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447575,-79.944199,357.62485,8.1999998,288.51526,fused,8,2
3053,1486091486148,1486073486148,22,10:11:26 PM,2017-02-02,2,4,03:11:26.148,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447384,-79.943039,264.78397,14.9,294.86786,fused,8,2
3052,1486091478108,1486073478108,22,10:11:18 PM,2017-02-02,2,4,03:11:18.108,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447472,-79.941948,264.91159,9.2700005,296.82086,gps,8,2
3051,1486091477138,1486073477138,22,10:11:17 PM,2017-02-02,2,4,03:11:17.138,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447479,-79.941833,264.91159,10.26,295.43762,fused,9,2
3050,1486091469106,1486073469106,22,10:11:09 PM,2017-02-02,2,4,03:11:09.106,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447571,-79.940536,264.36707,16.190001,300.99524,fused,9,2
3049,1486091462181,1486073462181,22,10:11:02 PM,2017-02-02,2,4,03:11:02.181,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447662,-79.939255,264.52643,12.92,300.77759,fused,8,2
3048,1486091460241,1486073460241,22,10:11:00 PM,2017-02-02,2,4,03:11:00.241,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447681,-79.93898,264.52643,9.79,300.72571,gps,9,2
3047,1486091446122,1486073446122,22,10:10:46 PM,2017-02-02,2,4,03:10:46.122,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447758,-79.937958,264.46481,10.64,302.50452,fused,8,2
3046,1486091436212,1486073436212,22,10:10:36 PM,2017-02-02,2,4,03:10:36.212,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447685,-79.936714,291.37579,9.8199997,309.05969,fused,9,2
3045,1486091429139,1486073429139,22,10:10:29 PM,2017-02-02,2,4,03:10:29.139,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447472,-79.935989,290.11765,8.9300003,312.74274,gps,9,2
3044,1486091425134,1486073425134,22,10:10:25 PM,2017-02-02,2,4,03:10:25.134,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447338,-79.935501,290.11765,11.47,317.03333,fused,9,2
3043,1486091416124,1486073416124,22,10:10:16 PM,2017-02-02,2,4,03:10:16.124,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.446976,-79.934235,290.39063,13.4,319.33746,fused,9,2
3042,1486091407279,1486073407279,22,10:10:07 PM,2017-02-02,2,4,03:10:07.279,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.446571,-79.933273,245.16785,2.9300001,319.51263,gps,9,1
3041,1486091399100,1486073399100,22,10:09:59 PM,2017-02-02,2,4,03:09:59.100,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.446671,-79.932991,245.16785,8.9700003,322.78149,fused,9,2
3040,1486091389130,1486073389130,22,10:09:49 PM,2017-02-02,2,4,03:09:49.130,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447025,-79.931847,250.47748,10.7,326.50861,fused,8,2
3039,1486091379100,1486073379100,22,10:09:39 PM,2017-02-02,2,4,03:09:39.100,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447334,-79.930733,249.37331,10.32,333.6377,fused,8,2
3038,1486091377129,1486073377129,22,10:09:37 PM,2017-02-02,2,4,03:09:37.129,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447395,-79.930519,249.37331,9.3699999,334.33862,gps,8,2
3037,1486091359186,1486073359186,22,10:09:19 PM,2017-02-02,2,4,03:09:19.186,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447338,-79.929489,334.4754,7.1799998,335.89008,fused,6,2
3032,1486091251262,1486073251262,22,10:07:31 PM,2017-02-02,2,4,03:07:31.262,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445545,-79.932037,83.671875,11.42,311.3147,gps,8,2
3031,1486091246163,1486073246163,22,10:07:26 PM,2017-02-02,2,4,03:07:26.163,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445526,-79.932587,84.75576,11.61,310.09973,fused,8,2
3030,1486091237121,1486073237121,22,10:07:17 PM,2017-02-02,2,4,03:07:17.121,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445423,-79.933815,83.622749,9.8999996,306.30945,fused,9,2
3029,1486091226172,1486073226172,22,10:07:06 PM,2017-02-02,2,4,03:07:06.172,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445324,-79.934998,82.706993,8.79,302.06738,fused,8,2
3028,1486091226169,1486073226169,22,10:07:06 PM,2017-02-02,2,4,03:07:06.169,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445324,-79.934998,82.706993,8.79,302.06738,gps,8,2
3027,1486091214143,1486073214143,22,10:06:54 PM,2017-02-02,2,4,03:06:54.143,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.445068,-79.936188,59.748703,9.4399996,302.63489,fused,8,2
3026,1486091203166,1486073203166,22,10:06:43 PM,2017-02-02,2,4,03:06:43.166,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.444607,-79.937218,60.031559,9.9300003,306.91516,fused,9,2
3025,1486091198189,1486073198189,22,10:06:38 PM,2017-02-02,2,4,03:06:38.189,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.444363,-79.937775,60.031559,11.65,309.74561,gps,9,2
3024,1486091193159,1486073193159,22,10:06:33 PM,2017-02-02,2,4,03:06:33.159,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.444126,-79.938347,345.9375,6.9899998,305.44177,fused,9,2
3023,1486091174110,1486073174110,22,10:06:14 PM,2017-02-02,2,4,03:06:14.110,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.444046,-79.939545,103.326,10.68,305.87677,fused,7,2
2938,1486080953154,1486062953154,19,7:15:53 PM,2017-02-02,2,4,00:15:53.154,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.450096,-79.950943,335.92349,4.8099999,277.85818,fused,8,1
2937,1486080858134,1486062858134,19,7:14:18 PM,2017-02-02,2,4,00:14:18.134,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.4501,-79.949745,247.98576,10.82,275.10373,fused,8,2
2936,1486080846110,1486062846110,19,7:14:06 PM,2017-02-02,2,4,00:14:06.110,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.450367,-79.948738,342.29172,3.96,272.27283,gps,9,1
2935,1486080832124,1486062832124,19,7:13:52 PM,2017-02-02,2,4,00:13:52.124,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.44989,-79.948532,341.64392,5.4299998,273.11099,fused,7,2
2934,1486080820103,1486062820103,19,7:13:40 PM,2017-02-02,2,4,00:13:40.103,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448994,-79.948143,341.59927,9.7299995,274.84042,fused,8,2
2933,1486080800141,1486062800141,19,7:13:20 PM,2017-02-02,2,4,00:13:20.141,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448204,-79.947441,218.51563,5.5900002,275.33139,fused,8,2
2932,1486080796132,1486062796132,19,7:13:16 PM,2017-02-02,2,4,00:13:16.132,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448399,-79.947235,218.51694,8.4099998,276.12369,gps,8,2
2931,1486080788133,1486062788133,19,7:13:08 PM,2017-02-02,2,4,00:13:08.133,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448933,-79.946686,218.63974,10.45,276.08969,fused,8,2
2930,1486080778112,1486062778112,19,7:12:58 PM,2017-02-02,2,4,00:12:58.112,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.449642,-79.94593,219.02776,10.04,274.61063,fused,8,2
2929,1486080754131,1486062754131,19,7:12:34 PM,2017-02-02,2,4,00:12:34.131,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.450001,-79.944832,342.23895,9.3800001,272.45508,fused,8,2
2928,1486080744102,1486062744102,19,7:12:24 PM,2017-02-02,2,4,00:12:24.102,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.449127,-79.944466,342.23895,9.54,272.28833,fused,8,2
2927,1486080736234,1486062736234,19,7:12:16 PM,2017-02-02,2,4,00:12:16.234,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448517,-79.94426,354.96063,9.6999998,272.51254,gps,8,2
2926,1486080732171,1486062732171,19,7:12:12 PM,2017-02-02,2,4,00:12:12.171,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.448204,-79.944229,357.62494,9.21,272.75037,fused,7,2
2925,1486080714115,1486062714115,19,7:11:54 PM,2017-02-02,2,4,00:11:54.115,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.44733,-79.94381,264.58841,10.02,277.48145,fused,8,2
2924,1486080706146,1486062706146,19,7:11:46 PM,2017-02-02,2,4,00:11:46.146,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447418,-79.942619,261.90106,13.15,280.0936,fused,8,2
2923,1486080699089,1486062699089,19,7:11:39 PM,2017-02-02,2,4,00:11:39.089,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447495,-79.94162,264.91138,12.41,281.86703,gps,8,2
2922,1486080697111,1486062697111,19,7:11:37 PM,2017-02-02,2,4,00:11:37.111,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447514,-79.941322,264.91138,12.94,282.30325,fused,9,2
2921,1486080689183,1486062689183,19,7:11:29 PM,2017-02-02,2,4,00:11:29.183,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447601,-79.940102,264.36682,13.25,285.0817,fused,8,2
2920,1486080680210,1486062680210,19,7:11:20 PM,2017-02-02,2,4,00:11:20.210,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447693,-79.93885,264.4646,7.4299998,286.36057,fused,8,2
2919,1486080669113,1486062669113,19,7:11:09 PM,2017-02-02,2,4,00:11:09.113,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447708,-79.938629,264.4646,3.72,285.53992,gps,8,1
2918,1486080660142,1486062660142,19,7:11:00 PM,2017-02-02,2,4,00:11:00.142,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447781,-79.93766,264.4646,11.78,288.5076,fused,8,2
2917,1486080642174,1486062642174,19,7:10:42 PM,2017-02-02,2,4,00:10:42.174,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447563,-79.936455,290.80466,9.6199999,294.83438,fused,11,2
2916,1486080636101,1486062636101,19,7:10:36 PM,2017-02-02,2,4,00:10:36.101,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.44735,-79.935699,290.11838,12.94,301.54117,gps,11,2
2915,1486080633107,1486062633107,19,7:10:33 PM,2017-02-02,2,4,00:10:33.107,2017-02-03,7d83e987-89ac-414a-a98d-51563cba516b,40.447227,-79.935257,290.35019,13.2,304.98666,fused,11,2
